text,label
แม่ง หมาเอ้ย,1
ไอ้ส้นตีน จริงๆ,1
วันนี้ เป็นกำลังใจให้,0
ทำไม ไอ้เวร แบบนี้,1
คิดว่า ไปเที่ยวกัน,0
นี่มัน โง่ ชัดๆ,1
นี่มัน หมาเอ้ย ชัดๆ,1
โคตร ไอ้บ้า เลย,1
คิดว่า เป็นกำลังใจให้,0
แม่ง ห่วยแตก,1
สู้ๆนะ มากเลย,0
กำลังจะ วันนี้เรียนเป็นไงบ้าง,0
มึงนี่ โง่,1
รู้สึกว่า ดีใจที่ได้เจอ,0
ดูแลตัวเองด้วย นะ,0
สัส ว่ะ,1
เวรเอ้ย จริงๆ,1
รู้สึกว่า คิดถึงนะ,0
อยากจะบอกว่า พักผ่อนเยอะๆนะ,0
ขอบคุณมาก มากเลย,0
ไอ้หมา ว่ะ,1
ไอ้หมา ชิบหาย,1
คิดถึงนะ,0
คิดว่า ไปกินข้าวกันไหม,0
กำลังดูหนังอยู่ มากเลย,0
ไอ้บ้า ว่ะ,1
คิดว่า ขอให้โชคดี,0
ไอ้หมา ว่ะ,1
มึงนี่ ห่วยแตก,1
ควาย ว่ะ,1
เพื่อนบอกว่า กินข้าวหรือยัง,0
เลิกทำตัว มึงโง่ ได้แล้ว,1
โคตร ไอ้ควาย เลย,1
โคตร ส้นตีน เลย,1
เจอกันพรุ่งนี้ นะ,0
นี่มัน ส้นตีน ชัดๆ,1
มึงนี่ ไอ้ควาย,1
หวังว่า พักผ่อนเยอะๆนะ,0
วันนี้ เป็นกำลังใจให้,0
วันนี้อากาศดี,0
กำลังจะ กินข้าวหรือยัง,0
ขอบคุณสำหรับความช่วยเหลือ,0
เลิกทำตัว ไอ้บ้า ได้แล้ว,1
คิดว่า คิดถึงนะ,0
มึงนี่ ไอ้หมา,1
เวรเอ้ย จริงๆ,1
ขอให้โชคดี นะ,0
ควาย ว่ะ,1
เวรเอ้ย จริงๆ,1
รู้สึกว่า ขอให้โชคดี,0
ไอ้บัดซบ จริงๆ,1
คิดว่า ขอบคุณสำหรับความช่วยเหลือ,0
เพื่อนบอกว่า วันนี้เรียนเป็นไงบ้าง,0
ทำไม ไอ้เวร แบบนี้,1
บัดซบ จริงๆ,1
สวัสดีครับ,0
นี่มัน หมาเอ้ย ชัดๆ,1
เพื่อนบอกว่า เป็นกำลังใจให้,0
เพื่อนบอกว่า วันนี้อากาศดี,0
เลิกทำตัว ไอ้เหี้ย ได้แล้ว,1
ขอบคุณมาก,0
สัส มาก,1
อยากจะบอกว่า ขอบคุณสำหรับความช่วยเหลือ,0
วันนี้ ขอบคุณมาก,0
เพื่อนบอกว่า ไปเที่ยวกัน,0
วันนี้ เกมนี้สนุกมาก,0
ห่วยแตก ชิบหาย,1
ทำงานเสร็จหรือยัง,0
เวรเอ้ย ว่ะ,1
รู้สึกว่า พักผ่อนเยอะๆนะ,0
ทำไม ไอ้เหี้ย แบบนี้,1
แม่ง ไอ้หมา,1
กำลังจะ ทำงานเสร็จหรือยัง,0
โง่ มาก,1
ขอให้โชคดี นะ,0
อยากจะบอกว่า สู้ๆนะ,0
แม่ง เหี้ย,1
ไปกินข้าวกันไหม มากเลย,0
โคตร ไอสัส เลย,1
เป็นกำลังใจให้ นะ,0
กินข้าวหรือยัง มากเลย,0
คิดว่า วันนี้อากาศดี,0
ขอบคุณสำหรับความช่วยเหลือ,0
ขอบคุณสำหรับความช่วยเหลือ มากเลย,0
คิดว่า ขอบคุณสำหรับความช่วยเหลือ,0
โคตร ไอ้บ้า เลย,1
ไอสัส ชิบหาย,1
รู้สึกว่า คิดถึงนะ,0
คิดว่า เกมนี้สนุกมาก,0
ส้นตีน ว่ะ,1
คิดว่า วันนี้เรียนเป็นไงบ้าง,0
ไอ้เวร ชิบหาย,1
หมาเอ้ย มาก,1
คิดว่า สวัสดีครับ,0
โคตร หมาเอ้ย เลย,1
กินข้าวหรือยัง,0
เพื่อนบอกว่า ไปกินข้าวกันไหม,0
หวังว่า ดูแลตัวเองด้วย,0
วันนี้ กินข้าวหรือยัง,0
ทำไม หมาเอ้ย แบบนี้,1
หวังว่า ขอบคุณสำหรับความช่วยเหลือ,0
มึงนี่ หมาเอ้ย,1
โคตรห่วย จริงๆ,1
คิดถึงนะ,0
ส้นตีน มาก,1
อยากจะบอกว่า ไปกินข้าวกันไหม,0
ดีใจที่ได้เจอ นะ,0
กำลังดูหนังอยู่ มากเลย,0
มึงนี่ มึงโง่,1
วันนี้ สู้ๆนะ,0
บัดซบ ชิบหาย,1
เลิกทำตัว ห่วยแตก ได้แล้ว,1
ยินดีด้วย มากเลย,0
นี่มัน ไอ้หมา ชัดๆ,1
แม่ง ไอ้บัดซบ,1
แม่ง ไอ้บัดซบ,1
เพื่อนบอกว่า ยินดีด้วย,0
ไอ้บัดซบ จริงๆ,1
โง่ ว่ะ,1
นี่มัน โคตรห่วย ชัดๆ,1
คิดว่า เป็นกำลังใจให้,0
คิดว่า เจอกันพรุ่งนี้,0
กำลังดูหนังอยู่ มากเลย,0
เพื่อนบอกว่า พักผ่อนเยอะๆนะ,0
ทำงานเสร็จหรือยัง,0
กินข้าวหรือยัง มากเลย,0
นี่มัน ไอ้ควาย ชัดๆ,1
แม่ง ไอ้ควาย,1
สวัสดีครับ,0
เหี้ย ชิบหาย,1
กำลังจะ ยินดีด้วย,0
สัส มาก,1
ไอ้หมา ชิบหาย,1
กำลังจะ ไปเที่ยวกัน,0
แม่ง มึงโง่,1
เพื่อนบอกว่า สวัสดีครับ,0
ไอ้บัดซบ ว่ะ,1
ไอ้บ้า มาก,1
ทำไม สัส แบบนี้,1
กินข้าวหรือยัง มากเลย,0
รู้สึกว่า ขอบคุณสำหรับความช่วยเหลือ,0
วันนี้เรียนเป็นไงบ้าง มากเลย,0
มึงนี่ ไอ้ควาย,1
เลิกทำตัว เหี้ย ได้แล้ว,1
เป็นกำลังใจให้,0
ทำไม สัส แบบนี้,1
ห่วยแตก ชิบหาย,1
กำลังจะ กินข้าวหรือยัง,0
โคตร สัส เลย,1
เกมนี้สนุกมาก นะ,0
แม่ง มึงบ้า,1
กำลังจะ วันนี้เรียนเป็นไงบ้าง,0
กำลังจะ พักผ่อนเยอะๆนะ,0
วันนี้เรียนเป็นไงบ้าง,0
ควาย ว่ะ,1
หวังว่า เจอกันพรุ่งนี้,0
รู้สึกว่า สู้ๆนะ,0
เหี้ย จริงๆ,1
ทำไม ไอ้เวร แบบนี้,1
